emp232,wage232,emp236,wage236,emp234,wage234,emp314,wage314,emp228,wage228,emp233,wage233,emp394,wage394,emp231,wage231,emp226,wage226,emp387,wage387,emp056,wage056,unem,cpi,minwage,lemp232,lwage232,gemp232,gwage232,lminwage,gmwage,gmwage_1,gmwage_2,gmwage_3,gmwage_4,gmwage_5,gmwage_6,gmwage_7,gmwage_8,gmwage_9,gmwage_10,gmwage_11,gmwage_12,lemp236,gcpi,lcpi,lwage236,gemp236,gwage236,lemp234,lwage234,gemp234,gwage234,lemp314,lwage314,gemp314,gwage314,t
342.6,1.54,80.4,1.68,119.9,1.64,235.3,1.82,106.8,1.7,428.5,2,102.4,1.95,118.5,2.11,77.5,1.99,30,2.17,621.7,1.65,3.5,31.3,1.25,5.836564,0.4317824,0.0120397,0,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387014,0.0032001,3.443618,0.5187938,0.0062385,0.0059702,4.786658,0.4946962,0.0117455,0,5.460861,0.5988365,0.0017014,0.0055097,219
346.8,1.53,75.4,1.64,119.3,1.63,230.4,1.82,107.4,1.69,411.3,1.96,107.6,1.94,117.5,2.11,77.4,1.97,30,2.17,695.2,1.69,2.9,31.4,1.25,5.848748,0.4252677,0.0121846,-0.0065147,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.322807,0.0031898,3.446808,0.4946962,-0.0642071,-0.0240975,4.781641,0.48858,-0.0050168,-0.0061162,5.439817,0.5988365,-0.0210443,0,220
350.3,1.53,78.6,1.66,119.1,1.63,231.6,1.82,107.8,1.7,405.5,1.97,109.7,1.95,119.7,2.13,77.3,1.99,30.5,2.18,653,1.7,2.5,31.4,1.25,5.85879,0.4252677,0.0100417,0,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.364372,0,3.446808,0.5068176,0.0415645,0.0121213,4.779963,0.48858,-0.001678,0,5.445012,0.5988365,0.0051947,0,221
355.7,1.54,81.2,1.66,120,1.62,234.5,1.82,109.3,1.7,418.1,1.99,115.3,1.96,121.2,2.19,77.6,2,31.1,2.19,649.9,1.7,2.1,31.6,1.25,5.874088,0.4317824,0.0152979,0.0065147,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.396915,0.0063493,3.453157,0.5068176,0.0325437,0,4.787492,0.4824262,0.0075283,-0.0061539,5.457456,0.5988365,0.012444,0,222
349.1,1.52,78.2,1.68,115,1.62,234.3,1.8,108.2,1.74,403.6,2.03,116.7,1.97,112.9,2.16,76,2.03,31.3,2.16,624.2,1.7,2.3,31.6,1.25,5.855359,0.4187103,-0.0187292,-0.0130721,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35927,0,3.453157,0.5187938,-0.0376458,0.0119762,4.744932,0.4824262,-0.0425596,0,5.456603,0.5877866,-0.0008531,-0.0110499,223
360.3,1.53,79.4,1.66,123,1.64,238.6,1.82,110.1,1.76,425.6,2.05,127.7,1.94,121,2.19,76.4,2.04,32.5,2.17,628.4,1.69,2.3,31.6,1.25,5.886937,0.4252677,0.0315785,0.0065574,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.374498,0,3.453157,0.5068176,0.0152287,-0.0119762,4.812184,0.4946962,0.0672522,0.0122701,5.474789,0.5988365,0.0181861,0.0110499,224
360.5,1.55,78.5,1.69,124.2,1.65,233.4,1.84,110.5,1.77,423,2.07,133.5,1.94,121.6,2.21,76.4,2.04,33.8,2.19,652.9,1.73,2,31.6,1.25,5.887492,0.4382549,0.000555,0.0129872,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.363099,0,3.453157,0.5247285,-0.0113997,0.017911,4.821893,0.5007753,0.0097089,0.006079,5.452754,0.6097656,-0.0220351,0.010929,225
361.6,1.56,78.7,1.68,125.1,1.66,232.2,1.83,111.2,1.77,419.2,2.06,140.7,1.93,119.2,2.22,76.5,2.05,34.2,2.18,661.8,1.75,1.8,31.7,1.25,5.890539,0.4446858,0.0030465,0.0064309,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.365643,0.0031595,3.456317,0.5187938,0.0025444,-0.0059348,4.829113,0.5068176,0.0072203,0.0060423,5.447599,0.604316,-0.0051546,-0.0054496,226
362,1.57,77.7,1.68,125.5,1.68,236.5,1.84,112.5,1.77,417.6,2.04,137.5,1.93,121,2.21,76.8,2.07,34.7,2.2,682.5,1.75,2,31.7,1.25,5.891644,0.4510756,0.0011053,0.0063899,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.352855,0,3.456317,0.5187938,-0.0127878,0,4.832306,0.5187938,0.0031924,0.0119762,5.465948,0.6097656,0.0183492,0.0054496,227
360.7,1.57,75.5,1.69,122.9,1.67,239.4,1.84,113.7,1.77,419.3,2.05,121.1,1.95,122.9,2.21,77.8,2.07,35,2.21,802.9,1.75,2.4,31.8,1.25,5.888047,0.4510756,-0.0035973,0,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.324132,0.0031495,3.459466,0.5247285,-0.0287228,0.0059348,4.811371,0.5128236,-0.0209351,-0.0059702,5.478136,0.6097656,0.0121875,0,228
360.3,1.58,76.8,1.71,117.9,1.67,240.6,1.84,113.9,1.78,398.6,2.01,96.2,2,121.5,2.21,77.7,2.06,35.1,2.19,662.9,1.78,3.1,31.8,1.25,5.886937,0.4574249,-0.0011096,0.0063492,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.341205,0,3.459466,0.5364934,0.0170722,0.0117649,4.769837,0.5128236,-0.0415339,0,5.483136,0.6097656,0.0050001,0,229
364.6,1.59,81.2,1.75,122.7,1.69,243.7,1.85,114.1,1.78,433.4,2.07,101.1,2.01,122.8,2.22,78.2,2.07,35.1,2.22,641.5,1.75,3,32,1.25,5.898801,0.463734,0.0118637,0.0063092,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.396915,0.0062697,3.465736,0.5596158,0.0557108,0.0231224,4.809742,0.5247285,0.0399055,0.011905,5.495938,0.6151857,0.0128021,0.0054201,230
368.8,1.58,81,1.74,124.1,1.7,242.4,1.86,114.7,1.79,432.8,2.07,105.1,2.02,123.5,2.22,78.8,2.08,35.7,2.24,650.9,1.74,2.6,32.1,1.25,5.910254,0.4574249,0.0114536,-0.0063092,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.394449,0.0031202,3.468856,0.5538851,-0.0024662,-0.0057307,4.821088,0.5306283,0.0113454,0.0058997,5.490589,0.6205765,-0.0053487,0.0053908,231
369.9,1.58,78.1,1.74,124.4,1.71,239.2,1.87,114.7,1.8,417.5,2.04,111,2.01,123.2,2.21,79.2,2.09,34.7,2.24,687.5,1.79,2.1,32.3,1.25,5.913233,0.4574249,0.0029783,0,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35799,0.006211,3.475067,0.5538851,-0.036459,0,4.823502,0.5364934,0.0024142,0.0058652,5.4773,0.6259384,-0.013289,0.0053619,232
373.4,1.58,80.4,1.73,124.5,1.71,241,1.87,115.6,1.8,425,2.05,117.1,2.01,125.8,2.22,79.5,2.09,35.5,2.22,669.1,1.78,1.6,32.3,1.25,5.92265,0.4574249,0.0094175,0,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387014,0,3.475067,0.5481214,0.0290241,-0.0057637,4.824306,0.5364934,0.0008035,0,5.484797,0.6259384,0.0074968,0,233
378.6,1.59,83.5,1.74,126.5,1.69,245,1.88,117.8,1.84,427.4,2.04,121.2,2.01,127.5,2.23,80.2,2.15,36,2.24,675.6,1.78,1.8,32.4,1.25,5.93648,0.463734,0.0138297,0.0063092,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.424847,0.0030913,3.478158,0.5538851,0.0378323,0.0057637,4.840242,0.5247285,0.0159369,-0.0117649,5.501258,0.6312718,0.0164614,0.0053334,234
365.8,1.57,81.1,1.74,120.1,1.68,239.1,1.85,115.6,1.85,408.6,2.08,117,2,119.5,2.22,78.9,2.13,34.8,2.25,654.3,1.78,2,32.5,1.25,5.902087,0.4510756,-0.0343933,-0.0126584,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.395683,0.0030816,3.48124,0.5538851,-0.0291638,0,4.788325,0.5187938,-0.0519176,-0.0059348,5.476882,0.6151857,-0.0243764,-0.0160861,235
379.1,1.59,81.9,1.74,128.3,1.7,246.8,1.88,119.2,1.85,429.4,2.11,127,1.99,125.7,2.23,79.4,2.13,35.4,2.25,653.1,1.76,1.9,32.7,1.25,5.9378,0.463734,0.0357132,0.0126584,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.405499,0.006135,3.487375,0.5538851,0.0098162,0,4.854371,0.5306283,0.0660462,0.0118345,5.508578,0.6312718,0.0316963,0.0160861,236
376.4,1.6,80.1,1.74,129.6,1.73,240.6,1.89,117.9,1.86,423.5,2.09,132.9,2,126.2,2.25,78.8,2.14,35.5,2.25,673.7,1.81,1.6,32.7,1.25,5.930653,0.4700036,-0.0071473,0.0062696,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.383276,0,3.487375,0.5538851,-0.022223,0,4.864453,0.5481214,0.0100818,0.0174931,5.483136,0.6365768,-0.0254426,0.0053051,237
375.3,1.6,80.2,1.75,131.1,1.74,238.5,1.89,117.5,1.87,424.7,2.13,135.2,2,125.9,2.27,78.7,2.16,35.5,2.23,683.7,1.81,1.6,32.9,1.25,5.927726,0.4700036,-0.0029268,0,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.384523,0.0060978,3.493473,0.5596158,0.0012474,0.0057307,4.87596,0.5538851,0.0115075,0.0057637,5.47437,0.6365768,-0.0087662,0,238
374,1.63,80.2,1.75,131.6,1.75,240.3,1.91,117,1.87,424,2.11,131.8,2,127,2.27,79.3,2.17,33.6,2.22,704.5,1.82,1.8,32.9,1.25,5.924256,0.48858,-0.0034699,0.0185764,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.384523,0,3.493473,0.5596158,0,0,4.879767,0.5596158,0.0038066,0.0057307,5.481888,0.6471033,0.0075188,0.0105264,239
372,1.64,78.3,1.77,129.2,1.75,241.1,1.91,117,1.85,418.7,2.12,110.5,2.04,128.9,2.28,79.4,2.17,35.4,2.28,816.7,1.81,2.1,32.9,1.25,5.918894,0.4946962,-0.005362,0.0061162,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.360548,0,3.493473,0.5709795,-0.0239758,0.0113637,4.861362,0.5596158,-0.0184054,0,5.485212,0.6471033,0.0033236,0,240
371.4,1.67,79.2,1.79,126.7,1.76,237.8,1.94,116.4,1.85,419.1,2.12,97.4,2.11,128.4,2.3,78.8,2.17,35.4,2.29,682.8,1.87,2.5,32.9,1.25,5.91728,0.5128236,-0.0016141,0.0181274,0.2231435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.371976,0,3.493473,0.5822156,0.0114288,0.0112361,4.841822,0.5653138,-0.0195394,0.005698,5.47143,0.662688,-0.013782,0.0155848,241
370.2,1.73,80.5,1.84,128,1.81,237.3,1.97,114.9,1.86,431.9,2.17,99.3,2.14,128.6,2.31,78.4,2.18,35.6,2.29,654.7,1.86,2.7,32.9,1.4,5.914043,0.5481214,-0.0032363,0.0352978,0.3364722,0.1133287,0,0,0,0,0,0,0,0,0,0,0,0,4.388257,0,3.493473,0.6097656,0.0162807,0.02755,4.85203,0.5933268,0.0102081,0.028013,5.469325,0.6780335,-0.0021048,0.0153455,242
369.7,1.73,77.4,1.85,127.2,1.82,232.4,1.99,114.1,1.86,426.2,2.19,102,2.14,129,2.32,78.5,2.18,35.1,2.28,685.6,1.85,2.5,33,1.4,5.912692,0.5481214,-0.0013514,0,0.3364722,0,0.1133287,0,0,0,0,0,0,0,0,0,0,0,4.348987,0.0030348,3.496508,0.6151857,-0.0392704,0.0054201,4.845761,0.5988365,-0.0062695,0.0055097,5.44846,0.6881347,-0.020865,0.0101011,243
368.3,1.73,78.1,1.87,126.4,1.83,228.6,1.99,113.3,1.87,415.3,2.19,107.6,2.13,127.5,2.34,78.3,2.2,34.8,2.3,671.1,1.88,2,33.1,1.4,5.908898,0.5481214,-0.0037942,0,0.3364722,0,0,0.1133287,0,0,0,0,0,0,0,0,0,0,4.35799,0.0030255,3.499533,0.6259384,0.0090036,0.0107527,4.839451,0.604316,-0.0063095,0.0054795,5.431974,0.6881347,-0.0164862,0,244
367.5,1.72,79.9,1.87,125.5,1.83,228.4,2,113.1,1.87,417.4,2.17,112.3,2.11,129.8,2.34,75.7,2.2,34.7,2.33,679.9,1.89,1.7,33.2,1.4,5.906723,0.5423243,-0.0021744,-0.0057971,0.3364722,0,0,0,0.1133287,0,0,0,0,0,0,0,0,0,4.380776,0.0030167,3.50255,0.6259384,0.0227857,0,4.832306,0.604316,-0.0071454,0,5.431098,0.6931472,-0.0008755,0.0050125,245
371,1.73,81.9,1.88,124.9,1.82,230.1,2,115,1.88,418.5,2.2,115.1,2.14,130.7,2.39,80.2,2.21,34.7,2.35,686.8,1.9,1.8,33.3,1.4,5.916202,0.5481214,0.0094786,0.0057971,0.3364722,0,0,0,0,0.1133287,0,0,0,0,0,0,0,0,4.405499,0.0030074,3.505557,0.6312718,0.0247231,0.0053334,4.827513,0.5988365,-0.0047927,-0.0054795,5.438514,0.6931472,0.0074158,0,246
357.7,1.73,78.9,1.88,120.7,1.81,225,1.98,112.1,1.88,403.2,2.23,113.8,2.15,123.2,2.34,78.3,2.18,34.5,2.35,661.5,1.89,1.8,33.4,1.4,5.879694,0.5481214,-0.0365076,0,0.3364722,0,0,0,0,0,0.1133287,0,0,0,0,0,0,0,4.368181,0.0029986,3.508556,0.6312718,-0.0373178,0,4.793308,0.5933268,-0.034205,-0.0055097,5.416101,0.6830968,-0.0224137,-0.0100504,247
370.3,1.73,78.5,1.88,125.3,1.82,231.6,2.02,114.3,1.89,423.9,2.26,121.3,2.13,128.1,2.41,79.7,2.19,34.7,2.35,660.4,1.87,1.7,33.5,1.4,5.914313,0.5481214,0.0346189,0,0.3364722,0,0,0,0,0,0,0.1133287,0,0,0,0,0,0,4.363099,0.0029895,3.511545,0.6312718,-0.0050826,0,4.830711,0.5988365,0.0374026,0.0055097,5.445012,0.7030975,0.0289111,0.0200007,248
365.9,1.75,76.7,1.9,125.9,1.86,226.6,2.04,114.6,1.95,420.4,2.29,125.2,2.13,127.6,2.43,79.5,2.28,35.6,2.33,686.2,1.92,1.5,33.6,1.4,5.90236,0.5596158,-0.0119534,0.0114944,0.3364722,0,0,0,0,0,0,0,0.1133287,0,0,0,0,0,4.339901,0.0029807,3.514526,0.6418539,-0.0231972,0.0105821,4.835488,0.6205765,0.004777,0.02174,5.423186,0.7129498,-0.0218253,0.0098523,249
365.1,1.75,76.8,1.9,125.6,1.87,226.8,2.04,116,1.98,425.5,2.26,128.5,2.13,125.9,2.42,79.9,2.28,35.4,2.32,696.9,1.93,1.6,33.7,1.4,5.900171,0.5596158,-0.0021887,0,0.3364722,0,0,0,0,0,0,0,0,0.1133287,0,0,0,0,4.341205,0.0029716,3.517498,0.6418539,0.0013032,0,4.833102,0.6259384,-0.0023856,0.0053619,5.424068,0.7129498,0.0008821,0,250
363.3,1.78,77,1.9,126.5,1.88,230,2.06,117.3,1.98,426.8,2.26,126.6,2.13,126.8,2.42,80,2.3,35.4,2.36,726.9,1.92,1.6,33.8,1.4,5.895229,0.5766134,-0.0049424,0.0169976,0.3364722,0,0,0,0,0,0,0,0,0,0.1133287,0,0,0,4.343805,0.0029631,3.520461,0.6418539,0.0026007,0,4.840242,0.6312718,0.0071402,0.0053334,5.438079,0.722706,0.0140109,0.0097561,251
361.5,1.79,75.3,1.91,124.8,1.88,232.7,2.08,118.7,2,420,2.26,107.6,2.2,128.5,2.43,80.7,2.32,35,2.4,839.5,1.9,1.8,33.9,1.4,5.890262,0.5822156,-0.0049667,0.0056022,0.3364722,0,0,0,0,0,0,0,0,0,0,0.1133287,0,0,4.32148,0.0029542,3.523415,0.6471033,-0.022325,0.0052494,4.826713,0.6312718,-0.0135298,0,5.44975,0.7323679,0.0116706,0.0096619,252
355.5,1.81,75.9,1.94,121.1,1.91,232,2.11,118.6,2,413.1,2.26,99.1,2.24,127.4,2.43,80.6,2.3,34.2,2.42,696.8,1.96,2.4,34.1,1.4,5.873525,0.5933268,-0.016737,0.0111112,0.3364722,0,0,0,0,0,0,0,0,0,0,0,0.1133287,0,4.329417,0.0058823,3.529297,0.662688,0.0079365,0.0155848,4.796617,0.6471033,-0.0300961,0.0158315,5.446737,0.7466879,-0.0030127,0.01432,253
360.2,1.93,79.8,2.05,123.3,1.99,233.5,2.16,120.3,2.02,431.9,2.35,102.7,2.28,129.2,2.47,81.5,2.31,34.1,2.41,682.9,1.98,2.5,34.2,1.6,5.88666,0.65752,0.0131345,0.0641932,0.4700036,0.1335314,0,0,0,0,0,0,0,0,0,0,0,0.1133287,4.379524,0.0029283,3.532226,0.7178398,0.050107,0.0551518,4.81462,0.6881347,0.0180039,0.0410314,5.453182,0.7701083,0.0064449,0.0234204,254
361.4,1.93,79.9,2.05,124.4,2.01,232.6,2.18,119.7,2.02,431.9,2.35,106.4,2.28,130.8,2.47,81.7,2.31,34,2.44,693.6,1.99,2.2,34.3,1.6,5.889986,0.65752,0.0033259,0,0.4700036,0,0.1335314,0,0,0,0,0,0,0,0,0,0,0,4.380776,0.0029197,3.535145,0.7178398,0.0012522,0,4.823502,0.6981347,0.0088816,0.0100001,5.44932,0.7793249,-0.0038619,0.0092166,255
362.1,1.92,78.2,2.04,123.2,2.01,231.8,2.17,120.3,2.01,420.5,2.34,108.9,2.28,129.7,2.48,81.5,2.29,34,2.44,748.4,2.03,1.8,34.4,1.6,5.891921,0.6523252,0.001935,-0.0051948,0.4700036,0,0,0.1335314,0,0,0,0,0,0,0,0,0,0,4.35927,0.0029113,3.538057,0.7129498,-0.0215063,-0.00489,4.813809,0.6981347,-0.0096931,0,5.445875,0.7747272,-0.0034451,-0.0045977,256
365.5,1.92,80,2.06,123.9,2.02,234.3,2.18,121.1,2.03,423.3,2.35,116.7,2.28,131.5,2.48,81.3,2.31,33.9,2.46,711.9,2.03,1.4,34.5,1.6,5.901266,0.6523252,0.0093455,0,0.4700036,0,0,0,0.1335314,0,0,0,0,0,0,0,0,0,4.382027,0.0029027,3.540959,0.722706,0.0227571,0.0097561,4.819475,0.7030975,0.0056658,0.0049628,5.456603,0.7793249,0.0107274,0.0045977,257
371,1.92,81.7,2.05,125.3,2.01,237.9,2.19,124.3,2.03,433.7,2.36,120.6,2.27,132.6,2.63,82.3,2.32,34.5,2.46,718.1,2.03,1.5,34.7,1.6,5.916202,0.6523252,0.014936,0,0.4700036,0,0,0,0,0.1335314,0,0,0,0,0,0,0,0,4.403054,0.0057805,3.54674,0.7178398,0.0210271,-0.0048662,4.830711,0.6981347,0.0112362,-0.0049628,5.47185,0.7839016,0.0152478,0.0045767,258
359.5,1.91,79.4,2.05,121.6,1.99,229,2.17,121.8,2.04,408,2.39,121.2,2.27,125.3,2.55,80.8,2.31,32.9,2.44,690.6,2.05,1.6,34.9,1.6,5.884714,0.6471033,-0.0314879,-0.0052219,0.4700036,0,0,0,0,0,0.1335314,0,0,0,0,0,0,0,4.374498,0.0057471,3.552487,0.7178398,-0.0285554,0,4.800737,0.6881347,-0.029974,-0.0100001,5.433722,0.7747272,-0.0381284,-0.0091743,259
371.9,1.93,79.1,2.06,126.7,2.01,237.1,2.18,124.9,2.11,429.4,2.42,128.9,2.26,131.4,2.67,81.6,2.37,35.2,2.42,691.9,2.03,1.5,35,1.6,5.918625,0.65752,0.0339108,0.0104167,0.4700036,0,0,0,0,0,0,0.1335314,0,0,0,0,0,0,4.370713,0.0028613,3.555348,0.722706,-0.0037856,0.0048662,4.841822,0.6981347,0.0410852,0.0100001,5.468482,0.7793249,0.03476,0.0045977,260
369.1,1.95,78.8,2.07,128.7,2.05,232.1,2.2,124.4,2.12,431.1,2.45,132.6,2.28,132,2.69,81.1,2.38,35.8,2.43,712.2,2.07,1.4,35.1,1.6,5.911067,0.6678294,-0.0075574,0.0103094,0.4700036,0,0,0,0,0,0,0,0.1335314,0,0,0,0,0,4.366913,0.0028529,3.558201,0.7275486,-0.0037999,0.0048426,4.857484,0.7178398,0.0156617,0.0197051,5.447168,0.7884574,-0.0213137,0.0091325,261
366.5,1.95,79.2,2.06,130.2,2.06,231.7,2.2,125.1,2.12,432.1,2.45,137.3,2.27,131.7,2.68,80.7,2.41,35.5,2.44,725.6,2.07,1.4,35.3,1.6,5.903998,0.6678294,-0.0070691,0,0.4700036,0,0,0,0,0,0,0,0,0.1335314,0,0,0,0,4.371976,0.0056818,3.563883,0.722706,0.0050635,-0.0048426,4.869071,0.722706,0.0115876,0.0048662,5.445444,0.7884574,-0.0017247,0,262
364.8,1.96,78,2.04,130.1,2.05,234.2,2.21,126.6,2.13,427.7,2.41,135.9,2.27,133.2,2.68,81.1,2.43,35.8,2.49,758.7,2.08,1.4,35.4,1.6,5.899349,0.6729445,-0.0046492,0.0051151,0.4700036,0,0,0,0,0,0,0,0,0,0.1335314,0,0,0,4.356709,0.0028291,3.566712,0.7129498,-0.0152674,-0.0097561,4.868303,0.7178398,-0.0007682,-0.0048662,5.456175,0.7929925,0.0107317,0.0045351,263
364.8,1.96,76.6,2.07,128.3,2.05,234.5,2.25,127.6,2.13,422.6,2.4,120.8,2.34,133,2.68,81.2,2.44,35.9,2.48,870.6,2.08,1.5,35.5,1.6,5.899349,0.6729445,0,0,0.4700036,0,0,0,0,0,0,0,0,0,0,0.1335314,0,0,4.338597,0.0028207,3.569533,0.7275486,-0.0181122,0.0145988,4.854371,0.7178398,-0.0139322,0,5.457456,0.8109302,0.0012803,0.0179377,264
361.1,1.98,76.9,2.08,125.2,2.06,232.9,2.27,127.3,2.14,425.1,2.43,107.2,2.36,133.2,2.7,80.7,2.44,35.2,2.53,742.6,2.11,2,35.6,1.6,5.889155,0.6830968,-0.0101943,0.0101523,0.4700036,0,0,0,0,0,0,0,0,0,0,0,0.1335314,0,4.342506,0.0028129,3.572345,0.7323679,0.0039091,0.0048193,4.829913,0.722706,-0.0244584,0.0048662,5.450609,0.8197798,-0.0068464,0.0088496,265
364.4,1.97,78.1,2.11,125.9,2.06,232.7,2.27,128.5,2.13,438,2.44,109.6,2.39,133.6,2.69,80.7,2.42,35.7,2.5,715.8,2.11,2,35.8,1.6,5.898252,0.6780335,0.0090971,-0.0050633,0.4700036,0,0,0,0,0,0,0,0,0,0,0,0,0.1335314,4.35799,0.0056024,3.577948,0.7466879,0.0154843,0.01432,4.835488,0.722706,0.0055752,0,5.44975,0.8197798,-0.0008593,0,266
366.5,1.98,77.3,2.11,126.2,2.09,229.8,2.29,128.6,2.13,444,2.48,113.2,2.37,134.3,2.69,81,2.45,36.5,2.52,731.6,2.09,1.8,36.1,1.6,5.903998,0.6830968,0.0057464,0.0050633,0.4700036,0,0,0,0,0,0,0,0,0,0,0,0,0,4.347694,0.0083449,3.586293,0.7466879,-0.0102963,0,4.837868,0.737164,0.0023799,0.0144581,5.43721,0.8285518,-0.0125403,0.008772,267
368.1,1.98,75.9,2.11,125.9,2.1,226.6,2.29,128.4,2.15,432,2.46,115.9,2.37,133.6,2.69,81.1,2.44,36.2,2.55,741.9,2.12,1.6,36.3,1.6,5.908355,0.6830968,0.0043564,0,0.4700036,0,0,0,0,0,0,0,0,0,0,0,0,0,4.329417,0.0055249,3.591818,0.7466879,-0.0182772,0,4.835488,0.7419373,-0.0023799,0.0047733,5.423186,0.8285518,-0.0140233,0,268
367.3,1.97,78.1,2.14,125.3,2.1,227.8,2.29,128.4,2.14,434.2,2.45,121.1,2.38,134.9,2.71,80.9,2.44,36,2.55,739.7,2.15,1.4,36.4,1.6,5.906179,0.6780335,-0.0021758,-0.0050633,0.4700036,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35799,0.0027511,3.594569,0.7608059,0.0285735,0.014118,4.830711,0.7419373,-0.004777,0,5.428468,0.8285518,0.0052819,0,269
373.2,1.98,80,2.14,125.7,2.09,229.5,2.29,131,2.13,439.7,2.45,125.5,2.39,135.4,2.83,82.6,2.45,36.3,2.56,748.7,2.16,1.4,36.6,1.6,5.922114,0.6830968,0.0159354,0.0050633,0.4700036,0,0,0,0,0,0,0,0,0,0,0,0,0,4.382027,0.0054796,3.600048,0.7608059,0.0240364,0,4.833898,0.737164,0.0031872,-0.0047733,5.435903,0.8285518,0.0074348,0,270
363.3,1.97,76.1,2.12,120.1,2.09,225,2.28,128.7,2.18,414.9,2.47,125.1,2.38,125.5,2.75,80.9,2.53,33.7,2.47,719.1,2.15,1.6,36.8,1.6,5.895229,0.6780335,-0.0268855,-0.0050633,0.4700036,0,0,0,0,0,0,0,0,0,0,0,0,0,4.332048,0.0054495,3.605498,0.751416,-0.0499783,-0.0093899,4.788325,0.737164,-0.0455732,0,5.416101,0.8241754,-0.0198026,-0.0043764,271
372.1,1.99,76.4,2.12,124.6,2.11,229.1,2.29,130.5,2.23,437.6,2.49,131.7,2.38,132.8,2.82,82.5,2.54,36.3,2.54,722.2,2.14,1.5,37,1.6,5.919163,0.6881347,0.0239339,0.0101011,0.4700036,0,0,0,0,0,0,0,0,0,0,0,0,0,4.335983,0.00542,3.610918,0.751416,0.0039344,0,4.825109,0.7466879,0.0367837,0.0095239,5.434159,0.8285518,0.0180583,0.0043764,272
368.5,2.03,75.6,2.15,124.4,2.13,217.2,2.31,129.2,2.26,435.7,2.51,135.5,2.39,131.6,2.83,81.7,2.56,35.4,2.59,739.2,2.17,1.5,37.1,1.6,5.909441,0.7080358,-0.0097222,0.0199011,0.4700036,0,0,0,0,0,0,0,0,0,0,0,0,0,4.325456,0.0026991,3.613617,0.7654679,-0.0105267,0.0140519,4.823502,0.7561221,-0.0016065,0.0094342,5.380818,0.8372475,-0.0533404,0.0086957,273
368.7,2.05,75.6,2.14,124.3,2.14,219.2,2.34,128.9,2.25,437.8,2.51,140.9,2.39,130,2.84,82,2.57,35,2.61,757.8,2.18,1.4,37.3,1.6,5.909983,0.7178398,0.0005426,0.009804,0.4700036,0,0,0,0,0,0,0,0,0,0,0,0,0,4.325456,0.0053763,3.618993,0.7608059,0,-0.004662,4.822698,0.7608059,-0.0008039,0.0046839,5.389985,0.8501509,0.0091662,0.0129034,274
370.5,2.06,74.2,2.16,123.9,2.14,221.6,2.37,129.7,2.26,434,2.49,134.8,2.43,130.6,2.82,82.9,2.6,33.1,2.57,786.9,2.19,1.5,37.5,1.6,5.914854,0.722706,0.0048704,0.0048662,0.4700036,0,0,0,0,0,0,0,0,0,0,0,0,0,4.306764,0.0053477,3.624341,0.7701083,-0.018692,0.0093024,4.819475,0.7608059,-0.0032234,0,5.400874,0.8628899,0.0108895,0.012739,275
370.3,2.07,73.5,2.17,122.8,2.13,223.7,2.39,130.6,2.25,431.2,2.49,125.1,2.49,129.9,2.84,83.8,2.59,32.6,2.62,888.2,2.19,1.7,37.7,1.6,5.914313,0.7275486,-0.0005403,0.0048426,0.4700036,0,0,0,0,0,0,0,0,0,0,0,0,0,4.297286,0.0053191,3.62966,0.7747272,-0.0094786,0.0046189,4.810557,0.7561221,-0.0089178,-0.0046839,5.410306,0.8712934,0.0094318,0.0084035,276
367.6,2.07,75,2.2,117.9,2.14,222,2.42,131,2.26,433.4,2.51,107.4,2.52,127.2,2.85,83.6,2.56,31.4,2.66,761,2.21,2.6,37.8,1.6,5.906995,0.7275486,-0.007318,0,0.4700036,0,0,0,0,0,0,0,0,0,0,0,0,0,4.317488,0.0026491,3.632309,0.7884574,0.0202026,0.0137302,4.769837,0.7608059,-0.04072,0.0046839,5.402678,0.8837675,-0.0076284,0.0124741,277
